"ID","Date","Umpire","Home Team","Away Team","Teams","Home Score","Away Score","Called Pitches","Called Wrong","Accuracy","Consistency","Favor [Home]","Total Run Impact"
"632434","2021-09-19","Mark Wegner","TEX","CWS","TEXCWS","2","7","159","14","91.2","91.4","0.37","1.48"
"632438","2021-09-19","Nick Mahrley","WSH","COL","WSHCOL","3","0","147","6","95.9","95.8","-0.51","0.66"
"632443","2021-09-19","Cory Blaser","STL","SD","STLSD","8","7","142","8","94.4","96.0","0.16","0.81"
"632446","2021-09-19","Ryan Additon","TOR","MIN","TORMIN","5","3","140","12","91.4","95.6","-0.38","1.28"
"632417","2021-09-18","Marvin Hudson","WSH","COL","WSHCOL","0","6","161","13","91.9","93.6","0.12","1.78"
"632425","2021-09-18","Chad Whitson","MIL","CHC","MILCHC","6","4","162","3","98.1","98.2","-0.50","0.70"
"632427","2021-09-18","Junior Valentine","TB","DET","TBDET","3","4","128","9","93.0","97.9","1.79","2.18"
"632431","2021-09-18","Tim Timmons","TOR","MIN","TORMIN","6","2","167","15","91.0","95.7","1.33","2.59"
"632439","2021-09-18","Chris Guccione","TEX","CWS","TEXCWS","2","1","150","6","96.0","97.2","-0.53","1.11"
"632441","2021-09-18","Bill Welke","NYY","CLE","NYYCLE","3","11","194","13","93.3","96.2","-0.09","1.55"
"632442","2021-09-18","Tripp Gibson","SF","ATL","SFATL","2","0","129","4","96.9","98.9","0.04","0.40"
"632444","2021-09-18","James Hoye","LAA","OAK","LAAOAK","1","3","148","9","93.9","98.0","-0.05","0.79"
"632447","2021-09-18","CB Bucknor","NYM","PHI","NYMPHI","3","5","151","12","92.1","97.0","0.67","1.37"
"632448","2021-09-18","Alex Tosi","MIA","PIT","MIAPIT","3","6","163","8","95.1","97.3","-0.54","1.23"
"632449","2021-09-18","Sam Holbrook","KC","SEA","KCSEA","8","1","161","9","94.4","97.3","0.10","1.97"
"632451","2021-09-18","Bill Miller","BOS","BAL","BOSBAL","9","3","159","7","95.6","98.0","0.04","1.97"
"632455","2021-09-18","Brian O'Nora","CIN","LAD","CINLAD","1","5","133","10","92.5","98.9","0.01","0.90"
"632456","2021-09-18","Mike Estabrook","HOU","ARI","HOUARI","4","6","182","12","93.4","95.4","1.17","2.21"
"632488","2021-09-18","Phil Cuzzi","STL","SD","STLSD","3","2","127","14","89.0","91.9","-1.68","3.53"
"632430","2021-09-17","Lance Barrett","TOR","MIN","TORMIN","3","7","146","8","94.5","97.9","-0.24","0.87"
"632436","2021-09-17","Mark Ripperger","STL","SD","STLSD","8","2","150","6","96.0","96.0","0.39","1.18"
"632440","2021-09-17","Jerry Meals","TB","DET","TBDET","7","4","137","8","94.2","92.6","0.51","0.82"
"632445","2021-09-17","Shane Livensparger","KC","SEA","KCSEA","2","6","163","9","94.5","99.1","0.07","1.06"
"632450","2021-09-17","Larry Vanover","WSH","COL","WSHCOL","8","9","189","17","91.0","93.3","-0.19","2.45"
"632453","2021-09-17","Alfonso Marquez","SF","ATL","SFATL","6","5","162","15","90.7","92.8","-1.49","2.57"
"632454","2021-09-17","Brian Knight","BOS","BAL","BOSBAL","7","1","166","11","93.4","99.1","0.44","1.32"
"632458","2021-09-17","Ben May","NYY","CLE","NYYCLE","8","0","138","5","96.4","98.8","0.35","0.80"
"632459","2021-09-17","Gabe Morales","TEX","CWS","TEXCWS","0","8","157","5","96.8","100.0","-0.18","0.79"
"632460","2021-09-17","Angel Hernandez","MIA","PIT","MIAPIT","1","2","137","10","92.7","96.8","0.26","1.20"
"632461","2021-09-17","Scott Barry","MIL","CHC","MILCHC","8","5","201","11","94.5","97.8","1.19","2.55"
"632466","2021-09-17","Chris Segal","LAA","OAK","LAAOAK","4","5","170","12","92.9","92.4","-0.68","3.47"
"632467","2021-09-17","Roberto Ortiz","NYM","PHI","NYMPHI","3","4","160","13","91.9","93.8","-0.21","1.77"
"632469","2021-09-17","Jeff Nelson","HOU","ARI","HOUARI","4","3","150","10","93.3","98.1","0.42","1.46"
"632470","2021-09-17","Dan Iassogna","CIN","LAD","CINLAD","3","1","121","7","94.2","97.3","0.21","1.21"
"632452","2021-09-16","Carlos Torres","BAL","NYY","BALNYY","3","2","172","12","93.0","95.0","0.27","1.14"
"632462","2021-09-16","Jim Wolf","PIT","CIN","PITCIN","0","1","140","9","93.6","95.5","-0.01","1.54"
"632468","2021-09-16","Nestor Ceja","KC","OAK","KCOAK","2","7","142","3","97.9","98.1","-0.46","1.22"
"632472","2021-09-16","David Rackley","TEX","HOU","TEXHOU","1","12","170","10","94.1","95.8","-0.04","1.27"
"632473","2021-09-16","Mark Carlson","SF","SD","SFSD","4","7","165","7","95.8","94.7","0.08","0.73"
"632474","2021-09-16","Vic Carapazza","TB","DET","TBDET","5","2","127","4","96.9","100.0","0.48","0.48"
"632475","2021-09-16","Jeremy Riggs","PHI","CHC","PHICHC","17","8","197","9","95.4","93.8","-1.28","2.09"
"632476","2021-09-16","Chris Conroy","CWS","LAA","CWSLAA","3","9","159","9","94.3","97.3","-0.48","1.29"
"632463","2021-09-15","John Libka","MIN","CLE","MINCLE","3","12","150","8","94.7","95.3","-0.25","0.93"
"632464","2021-09-15","James Hoye","SF","SD","SFSD","6","9","195","9","95.4","97.0","0.08","1.59"
"632465","2021-09-15","Chad Fairchild","ATL","COL","ATLCOL","2","3","156","9","94.2","100.0","-0.51","1.57"
"632471","2021-09-15","Tony Randazzo","KC","OAK","KCOAK","10","12","178","9","94.9","96.9","-0.27","1.27"
"632477","2021-09-15","Fieldin Culbreth","WSH","MIA","WSHMIA","6","8","177","16","91.0","95.4","-0.06","2.68"
"632479","2021-09-15","Adam Beck","DET","MIL","DETMIL","4","1","134","8","94.0","97.9","-0.04","0.80"
"632481","2021-09-15","Hunter Wendelstedt","SEA","BOS","SEABOS","4","9","190","18","90.5","91.9","0.48","3.32"
"632483","2021-09-15","Jeremie Rehak","TOR","TB","TORTB","6","3","105","6","94.3","97.4","0.23","0.56"
"632484","2021-09-15","Erich Bacchus","LAD","ARI","LADARI","5","3","152","9","94.1","96.0","0.34","1.32"
"632485","2021-09-15","Nick Mahrley","TEX","HOU","TEXHOU","2","7","126","5","96.0","97.4","-0.14","0.76"
"632486","2021-09-15","Adrian Johnson","PHI","CHC","PHICHC","6","5","130","12","90.8","94.4","0.02","1.75"
"632487","2021-09-15","Jansen Visconti","PIT","CIN","PITCIN","5","4","150","6","96.0","95.1","0.55","1.21"
"632490","2021-09-15","Pat Hoberg","CWS","LAA","CWSLAA","2","3","162","5","96.9","97.2","-0.26","0.42"
"632494","2021-09-15","Ryan Additon","BAL","NYY","BALNYY","3","4","155","18","88.4","95.0","-0.17","2.09"
"632521","2021-09-15","Ed Hickox","NYM","STL","NYMSTL","4","11","160","14","91.3","97.3","0.65","1.59"
"632480","2021-09-14","Brennan Miller","SEA","BOS","SEABOS","4","8","165","10","93.9","100.0","-0.05","1.51"
"632482","2021-09-14","Marvin Hudson","TEX","HOU","TEXHOU","8","1","142","6","95.8","93.6","0.06","0.93"
"632491","2021-09-14","Jordan Baker","SF","SD","SFSD","6","1","152","6","96.1","97.7","0.35","0.71"
"632492","2021-09-14","Junior Valentine","NYM","STL","NYMSTL","6","7","181","10","94.5","99.2","-0.85","1.17"
"632493","2021-09-14","Laz Diaz","MIN","CLE","MINCLE","6","3","108","11","89.8","93.3","0.16","1.17"
"632495","2021-09-14","Stu Scheurwater","PHI","CHC","PHICHC","3","6","156","12","92.3","97.3","-0.06","1.16"
"632496","2021-09-14","Ryan Blakney","WSH","MIA","WSHMIA","8","2","167","9","94.6","96.7","0.21","1.16"
"632497","2021-09-14","Cory Blaser","TOR","TB","TORTB","0","2","105","6","94.3","96.9","0.24","0.57"
"632499","2021-09-14","Doug Eddings","DET","MIL","DETMIL","1","0","155","11","92.9","95.0","-0.56","1.50"
"632500","2021-09-14","Tim Timmons","BAL","NYY","BALNYY","2","7","198","15","92.4","96.1","0.85","1.91"
"632503","2021-09-14","Sam Holbrook","PIT","CIN","PITCIN","6","5","135","6","95.6","95.3","0.43","0.85"
"632504","2021-09-14","CB Bucknor","ATL","COL","ATLCOL","4","5","163","15","90.8","92.7","0.17","1.76"
"632505","2021-09-14","Mark Wegner","LAD","ARI","LADARI","8","4","142","7","95.1","93.9","0.30","0.80"
"632506","2021-09-14","Bill Welke","CWS","LAA","CWSLAA","9","3","166","10","94.0","96.7","0.34","0.86"
"632511","2021-09-14","Chad Whitson","KC","OAK","KCOAK","10","7","176","10","94.3","95.4","0.01","1.70"
"633581","2021-09-14","Mike Estabrook","MIN","CLE","MINCLE","1","3","80","6","92.5","94.0","-0.07","0.57"
"632478","2021-09-13","Jerry Meals","NYM","STL","NYMSTL","0","7","162","9","94.4","97.3","-0.35","1.20"
"632489","2021-09-13","Phil Cuzzi","TOR","TB","TORTB","8","1","146","7","95.2","98.1","-0.12","1.32"
"632502","2021-09-13","Larry Vanover","TEX","HOU","TEXHOU","1","15","181","11","93.9","94.1","0.03","2.73"
"632507","2021-09-13","Quinn Wolcott","SEA","BOS","SEABOS","5","4","132","8","93.9","92.4","-0.28","0.98"
"632509","2021-09-13","Alan Porter","LAD","ARI","LADARI","5","1","133","6","95.5","98.9","0.49","0.61"
"632518","2021-09-13","Brian O'Nora","WSH","MIA","WSHMIA","0","3","117","11","90.6","94.4","0.00","0.82"
"632520","2021-09-13","Gabe Morales","SF","SD","SFSD","9","1","152","10","93.4","93.8","0.20","0.86"
"632730","2021-09-13","Jeff Nelson","NYY","MIN","NYYMIN","6","5","183","10","94.5","95.1","0.18","1.08"
"632498","2021-09-12","Shane Livensparger","BAL","TOR","BALTOR","7","22","200","11","94.5","96.4","-1.26","1.96"
"632508","2021-09-12","Lance Barrett","CHC","SF","CHCSF","5","6","152","7","95.4","96.7","-1.72","2.46"
"632510","2021-09-12","Scott Barry","CLE","MIL","CLEMIL","1","11","151","8","94.7","96.9","0.08","0.75"
"632512","2021-09-12","Mark Carlson","DET","TB","DETTB","8","7","177","8","95.5","97.7","0.15","1.35"
"632513","2021-09-12","Roberto Ortiz","CWS","BOS","CWSBOS","2","1","136","9","93.4","97.9","-0.46","1.46"
"632514","2021-09-12","John Libka","PHI","COL","PHICOL","4","5","153","5","96.7","100.0","0.08","0.76"
"632516","2021-09-12","Edwin Moscoso","STL","CIN","STLCIN","2","0","127","8","93.7","98.9","0.26","0.65"
"632519","2021-09-12","Ben May","MIN","KC","MINKC","3","5","153","4","97.4","97.2","-0.03","0.54"
"632522","2021-09-12","Lance Barksdale","NYM","NYY","NYMNYY","7","6","184","10","94.6","95.4","0.48","2.33"
"632523","2021-09-12","Nic Lentz","ATL","MIA","ATLMIA","5","3","132","6","95.5","97.7","0.19","0.57"
"632524","2021-09-12","Ron Kulpa","SEA","ARI","SEAARI","4","5","123","8","93.5","98.8","0.15","1.08"
"632526","2021-09-12","Todd Tichenor","PIT","WSH","PITWSH","2","6","149","8","94.6","96.0","0.00","0.79"
"632532","2021-09-12","Dan Merzel","HOU","LAA","HOULAA","3","1","181","11","93.9","94.6","-0.38","1.23"
"632553","2021-09-12","Bill Miller","OAK","TEX","OAKTEX","3","4","130","6","95.4","97.7","0.49","0.56"
"632568","2021-09-12","Chris Segal","LAD","SD","LADSD","8","0","120","6","95.0","100.0","-0.06","0.94"
"632501","2021-09-11","Nestor Ceja","PIT","WSH","PITWSH","10","7","223","16","92.8","97.5","-0.73","2.41"
"632515","2021-09-11","James Hoye","DET","TB","DETTB","2","7","138","9","93.5","97.9","0.47","1.15"
"632517","2021-09-11","Jeremy Riggs","SEA","ARI","SEAARI","3","7","149","9","94.0","100.0","0.24","0.90"
"632525","2021-09-11","Ryan Blakney","STL","CIN","STLCIN","6","4","111","4","96.4","98.7","-0.31","0.49"
"632527","2021-09-11","Greg Gibson","MIN","KC","MINKC","9","2","152","11","92.8","93.1","-0.43","1.32"
"632529","2021-09-11","Fieldin Culbreth","HOU","LAA","HOULAA","2","4","166","15","91.0","90.3","-0.25","2.00"
"632530","2021-09-11","Chris Conroy","LAD","SD","LADSD","5","4","137","12","91.2","90.3","0.15","1.44"
"632531","2021-09-11","Dan Bellino","CWS","BOS","CWSBOS","8","9","184","13","92.9","96.1","-0.43","1.51"
"632533","2021-09-11","Jeremie Rehak","CLE","MIL","CLEMIL","0","3","138","9","93.5","98.9","-0.17","1.38"
"632535","2021-09-11","Brian Knight","OAK","TEX","OAKTEX","6","8","125","12","90.4","97.2","-0.17","1.28"
"632538","2021-09-11","Bruce Dreckman","ATL","MIA","ATLMIA","4","6","150","6","96.0","97.9","0.04","0.57"
"632539","2021-09-11","Ed Hickox","BAL","TOR","BALTOR","10","11","163","18","89.0","89.3","0.14","1.80"
"632540","2021-09-11","Mike Estabrook","PHI","COL","PHICOL","6","1","142","7","95.1","96.7","-0.10","0.66"
"632547","2021-09-11","Carlos Torres","CHC","SF","CHCSF","4","15","185","16","91.4","94.0","-2.50","4.11"
"632551","2021-09-11","Angel Hernandez","NYM","NYY","NYMNYY","7","8","175","7","96.0","96.6","-0.54","1.19"
"633331","2021-09-11","David Rackley","BAL","TOR","BALTOR","2","11","137","8","94.2","96.9","-0.34","0.92"
"632528","2021-09-10","Adrian Johnson","SEA","ARI","SEAARI","5","4","151","16","89.4","90.1","0.53","1.73"
"632534","2021-09-10","Tripp Gibson","STL","CIN","STLCIN","2","4","143","9","93.7","98.9","0.38","0.77"
"632537","2021-09-10","Laz Diaz","PHI","COL","PHICOL","2","11","197","18","90.9","94.0","-0.90","2.24"
"632541","2021-09-10","Will Little","MIN","KC","MINKC","4","6","148","9","93.9","99.0","-0.12","0.80"
"632542","2021-09-10","Pat Hoberg","LAD","SD","LADSD","3","0","136","8","94.1","96.6","-0.19","0.76"
"632543","2021-09-10","Jordan Baker","DET","TB","DETTB","10","4","153","7","95.4","98.2","-1.01","1.71"
"632544","2021-09-10","Adam Beck","OAK","TEX","OAKTEX","10","5","169","9","94.7","93.4","1.32","1.59"
"632549","2021-09-10","Brian O'Nora","HOU","LAA","HOULAA","10","5","168","6","96.4","98.2","-0.03","0.63"
"632550","2021-09-10","Ryan Additon","CHC","SF","CHCSF","1","6","170","15","91.2","94.9","-0.18","1.41"
"632552","2021-09-10","Ted Barrett","NYM","NYY","NYMNYY","10","3","138","9","93.5","98.0","0.60","1.02"
"632555","2021-09-10","Tony Randazzo","PIT","WSH","PITWSH","4","3","150","5","96.7","100.0","0.28","0.28"
"632557","2021-09-10","John Bacon","CLE","MIL","CLEMIL","3","10","164","8","95.1","100.0","0.16","1.20"
"632559","2021-09-10","Adam Hamari","CWS","BOS","CWSBOS","4","3","178","7","96.1","98.4","0.36","0.85"
"632563","2021-09-10","Jim Wolf","BAL","TOR","BALTOR","6","3","161","6","96.3","98.3","0.20","0.85"
"632571","2021-09-10","Joe West","ATL","MIA","ATLMIA","6","2","157","12","92.4","98.3","0.30","1.50"
"632536","2021-09-09","Chad Whitson","MIA","NYM","MIANYM","3","2","134","4","97.0","98.9","-0.38","0.60"
"632546","2021-09-09","Doug Eddings","NYY","TOR","NYYTOR","4","6","176","11","93.8","98.3","0.33","2.36"
"632548","2021-09-09","Jansen Visconti","PHI","COL","PHICOL","3","4","133","5","96.2","93.4","0.67","0.87"
"632556","2021-09-09","Mark Carlson","BAL","KC","BALKC","0","6","120","5","95.8","97.8","0.35","0.62"
"632561","2021-09-09","D.J. Reyburn","CLE","MIN","CLEMIN","4","1","150","5","96.7","99.0","0.22","0.48"
"632562","2021-09-09","Vic Carapazza","OAK","CWS","OAKCWS","3","1","128","8","93.8","96.5","-0.21","0.96"
"632564","2021-09-09","Dan Iassogna","STL","LAD","STLLAD","2","1","143","11","92.3","93.9","0.38","1.08"
"632570","2021-09-09","Alex Tosi","ATL","WSH","ATLWSH","7","6","171","5","97.1","97.6","0.40","1.37"
"632545","2021-09-08","Ron Kulpa","OAK","CWS","OAKCWS","5","1","123","15","87.8","97.6","0.44","1.89"
"632554","2021-09-08","Lance Barksdale","ATL","WSH","ATLWSH","2","4","178","12","93.3","95.3","0.37","1.24"
"632565","2021-09-08","Mike Muchlinski","MIL","PHI","MILPHI","4","3","175","11","93.7","100.0","-0.56","2.23"
"632566","2021-09-08","Chad Fairchild","CHC","CIN","CHCCIN","4","1","140","8","94.3","98.9","-1.23","1.39"
"632567","2021-09-08","Edwin Moscoso","NYY","TOR","NYYTOR","3","6","191","11","94.2","97.8","-0.95","1.35"
"632573","2021-09-08","Chris Segal","ARI","TEX","ARITEX","5","8","151","9","94.0","96.4","-0.44","0.62"
"632574","2021-09-08","Todd Tichenor","MIA","NYM","MIANYM","2","1","121","6","95.0","97.3","0.15","0.55"
"632575","2021-09-08","John Libka","BOS","TB","BOSTB","2","1","113","2","98.2","97.5","0.39","0.40"
"632576","2021-09-08","Sean Barber","BAL","KC","BALKC","9","8","152","14","90.8","96.0","-2.02","4.56"
"632579","2021-09-08","Dan Merzel","CLE","MIN","CLEMIN","0","3","118","13","89.0","93.4","-0.33","1.23"
"632580","2021-09-08","Gabe Morales","HOU","SEA","HOUSEA","5","8","162","12","92.6","91.9","0.18","1.85"
"632589","2021-09-08","Nick Mahrley","COL","SF","COLSF","4","7","176","10","94.3","93.8","0.56","1.80"
"632609","2021-09-08","Ryan Wills","PIT","DET","PITDET","1","5","148","8","94.6","99.0","-0.03","0.98"
"632631","2021-09-08","Alfonso Marquez","SD","LAA","SDLAA","8","5","192","16","91.7","96.6","-1.82","4.14"
"632643","2021-09-08","Scott Barry","STL","LAD","STLLAD","5","4","117","10","91.5","96.1","0.14","0.81"
"632558","2021-09-07","Jeremie Rehak","STL","LAD","STLLAD","2","7","142","10","93.0","95.5","-0.45","1.18"
"632560","2021-09-07","Rob Drake","PIT","DET","PITDET","3","2","174","14","92.0","99.2","0.14","1.86"
"632569","2021-09-07","Jerry Meals","MIL","PHI","MILPHI","10","0","134","12","91.0","94.0","0.37","1.61"
"632572","2021-09-07","Nestor Ceja","MIA","NYM","MIANYM","4","9","162","11","93.2","95.9","0.64","1.58"
"632577","2021-09-07","Ryan Blakney","NYY","TOR","NYYTOR","1","5","143","3","97.9","99.0","0.06","0.16"
"632578","2021-09-07","Jeremy Riggs","OAK","CWS","OAKCWS","3","6","145","6","95.9","98.0","0.31","0.99"
"632581","2021-09-07","Lance Barrett","SD","LAA","SDLAA","0","4","128","8","93.8","95.4","-0.30","0.75"
"632583","2021-09-07","Angel Hernandez","ATL","WSH","ATLWSH","8","5","150","4","97.3","100.0","0.88","0.88"
"632586","2021-09-07","Fieldin Culbreth","CLE","MIN","CLEMIN","0","3","185","14","92.4","92.9","-0.50","1.51"
"632587","2021-09-07","Nic Lentz","COL","SF","COLSF","3","12","130","5","96.2","100.0","-0.20","0.48"
"632588","2021-09-07","Mike Estabrook","BOS","TB","BOSTB","7","12","140","5","96.4","100.0","-0.07","0.37"
"632590","2021-09-07","Bill Miller","HOU","SEA","HOUSEA","5","4","146","8","94.5","100.0","-0.94","1.40"
"632594","2021-09-07","James Hoye","BAL","KC","BALKC","7","3","146","8","94.5","99.0","0.24","0.77"
"632595","2021-09-07","Ben May","ARI","TEX","ARITEX","1","3","136","7","94.9","97.8","-0.30","0.88"
"632637","2021-09-07","Roberto Ortiz","CHC","CIN","CHCCIN","3","4","119","9","92.4","96.2","0.32","1.21"
"632584","2021-09-06","John Tumpane","MIL","PHI","MILPHI","0","12","150","8","94.7","93.8","-0.14","0.71"
"632585","2021-09-06","Greg Gibson","PIT","DET","PITDET","6","3","116","6","94.8","94.9","-0.08","0.47"
"632591","2021-09-06","Brian O'Nora","CLE","MIN","CLEMIN","2","5","137","15","89.1","93.9","-0.94","1.70"
"632593","2021-09-06","Tripp Gibson","NYY","TOR","NYYTOR","0","8","133","8","94.0","95.7","-0.90","1.97"
"632596","2021-09-06","Brian Knight","HOU","SEA","HOUSEA","11","2","178","12","93.3","95.0","-0.37","2.42"
"632597","2021-09-06","Dan Bellino","CHC","CIN","CHCCIN","4","3","130","4","96.9","97.3","-0.24","0.69"
"632603","2021-09-06","Manny Gonzalez","BOS","TB","BOSTB","10","11","196","14","92.9","92.1","0.00","1.87"
"632604","2021-09-06","Chris Conroy","WSH","NYM","WSHNYM","4","3","150","9","94.0","95.4","0.87","1.15"
"632608","2021-09-06","Bruce Dreckman","COL","SF","COLSF","5","10","139","4","97.1","97.9","0.34","0.41"
"632620","2021-09-06","Brian Gorman","LAA","TEX","LAATEX","0","4","117","15","87.2","89.2","-0.19","2.32"
"632628","2021-09-06","John Bacon","STL","LAD","STLLAD","1","5","115","7","93.9","95.8","0.06","0.70"
"632658","2021-09-06","Jordan Baker","BAL","KC","BALKC","2","3","145","8","94.5","99.0","0.34","0.67"
"632582","2021-09-05","Jeff Nelson","NYY","BAL","NYYBAL","7","8","194","10","94.8","97.7","0.36","1.06"
"632592","2021-09-05","Marvin Hudson","BOS","CLE","BOSCLE","5","11","168","5","97.0","95.7","0.95","1.04"
"632598","2021-09-05","Pat Hoberg","WSH","NYM","WSHNYM","6","13","170","10","94.1","94.7","0.18","1.14"
"632599","2021-09-05","Tony Randazzo","SF","LAD","SFLAD","6","4","176","18","89.8","93.1","-2.42","5.50"
"632601","2021-09-05","Ted Barrett","ARI","SEA","ARISEA","4","10","165","11","93.3","95.5","-0.57","1.13"
"632602","2021-09-05","Adam Beck","MIA","PHI","MIAPHI","3","4","154","8","94.8","99.1","-0.75","1.78"
"632605","2021-09-05","Jim Wolf","TB","MIN","TBMIN","5","6","169","3","98.2","100.0","-0.13","0.32"
"632606","2021-09-05","Jansen Visconti","COL","ATL","COLATL","2","9","120","6","95.0","92.6","0.38","0.64"
"632607","2021-09-05","D.J. Reyburn","TOR","OAK","TOROAK","8","0","142","11","92.3","98.0","-1.18","1.50"
"632610","2021-09-05","Will Little","MIL","STL","MILSTL","6","5","185","13","93.0","97.6","0.08","1.73"
"632613","2021-09-05","Tom Hallion","CHC","PIT","CHCPIT","11","8","225","12","94.7","96.3","0.37","2.11"
"632614","2021-09-05","Brennan Miller","KC","CWS","KCCWS","6","0","135","8","94.1","98.0","-0.34","0.67"
"632618","2021-09-05","Dan Iassogna","CIN","DET","CINDET","1","4","123","12","90.2","96.3","-0.04","1.12"
"632619","2021-09-05","Adrian Johnson","LAA","TEX","LAATEX","3","7","151","5","96.7","99.0","0.28","1.06"
"632647","2021-09-05","Joe West","SD","HOU","SDHOU","4","3","107","6","94.4","98.7","1.23","1.22"
